Goodreads_BookID	Genres
25814512	['Historical Fiction', 'Fiction', 'World War II', 'Historical', 'War', 'Audiobook', 'British Literature']
5179	['Fiction', 'Historical Fiction', 'Southern', 'Historical', 'Contemporary', 'Literary Fiction', 'Novels']
32767	['Horror', 'Fiction', 'Classics', 'Science Fiction', 'Fantasy', 'Lovecraftian', 'Short Stories']
297134	['Fiction', 'Romance', 'Chick Lit', 'Contemporary', 'Audiobook', 'Family', 'Womens Fiction']
41689	['Fiction', 'Historical Fiction', 'Thriller', 'Mystery', 'Espionage', 'War', 'Suspense']
22522202	['Romance', 'Young Adult', 'Contemporary', 'Sports', 'Sports Romance', 'New Adult', 'High School']
59889	['Romance', 'Fiction', 'Chick Lit', 'Contemporary Romance', 'Contemporary', 'Drama', 'Novels']
13927	['Fantasy', 'Romance', 'Historical Fiction', 'Fiction', 'Historical', 'Magic', 'Adult']
120231	['Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Foodie', 'Culinary']
9581001	['Urban Fantasy', 'Vampires', 'Paranormal', 'Fantasy', 'Romance', 'Paranormal Romance', 'Magic']
18331807	['Romance', 'New Adult', 'Contemporary', 'Young Adult', 'Contemporary Romance', 'Chick Lit', 'Fiction']
3373198	['Paranormal Romance', 'Paranormal', 'Vampires', 'Romance', 'Fantasy', 'Urban Fantasy', 'Adult']
39045	['Fiction', 'Chick Lit', 'Humor', 'Contemporary', 'Romance', 'Adult Fiction', 'British Literature']
102958	['Comics', 'Graphic Novels', 'Fantasy', 'Fiction', 'Comic Book', 'Graphic Novels Comics', 'Horror']
98807	['Thriller', 'Fiction', 'Adventure', 'Action', 'Science Fiction', 'Mystery', 'Suspense']
22733729	['Science Fiction', 'Fiction', 'LGBT', 'Queer', 'Space Opera', 'Fantasy', 'Space']
266607	['Fantasy', 'Young Adult', 'Urban Fantasy', 'Fae', 'Fairies', 'Romance', 'Fiction']
43924	['Mystery', 'Fiction', 'Thriller', 'Crime', 'Suspense', 'Mystery Thriller', 'Adult']
17961	['Fiction', 'Short Stories', 'Classics', 'Literature', 'Fantasy', 'Magical Realism', 'Philosophy']
6934395	['Vampires', 'Fantasy', 'Young Adult', 'Paranormal', 'Romance', 'Supernatural', 'Fiction']
17781	['Romance', 'Contemporary Romance', 'Fiction', 'Fantasy', 'Contemporary', 'Paranormal', 'Ireland']
10577	['Horror', 'Fiction', 'Thriller', 'Suspense', 'Audiobook', 'Mystery', 'American']
84146	['Paranormal Romance', 'Paranormal', 'Romance', 'Fantasy', 'Vampires', 'Urban Fantasy', 'Adult']
198331	['Fiction', 'Adventure', 'Thriller', 'Action', 'Mystery', 'Suspense', 'Mystery Thriller']
6905534	['Young Adult', 'Paranormal', 'Werewolves', 'Fantasy', 'Romance', 'Urban Fantasy', 'Shapeshifters']
270521	['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Russia', 'Suspense', 'Spy Thriller']
522525	['Psychology', 'Nonfiction', 'Science', 'Self Help', 'Sociology', 'Business', 'Personal Development']
2830067	['Historical Fiction', 'Fiction', 'Mystery', 'Historical', 'Crime', 'Thriller', 'Audiobook']
13765729	['Mystery', 'Thriller', 'Fiction', 'Crime', 'Suspense', 'Mystery Thriller', 'Romance']
8429687	['Zombies', 'Horror', 'Science Fiction', 'Fiction', 'Dystopia', 'Post Apocalyptic', 'Young Adult']
16096514	['Romance', 'New Adult', 'Contemporary', 'Young Adult', 'Sports', 'College', 'Contemporary Romance']
15888	['Historical Fiction', 'Fiction', 'Mystery', 'Historical', 'Crime', 'Mystery Thriller', 'Historical Mystery']
3675828	['Mystery', 'Fiction', 'Thriller', 'Crime', 'Suspense', 'Mystery Thriller', 'Audiobook']
142292	['Nonfiction', 'Science', 'Memoir', 'Psychology', 'Biography', 'Neuroscience', 'Health']
760168	['Childrens', 'Picture Books', 'Fiction', 'Humor', 'Family', 'Kids', 'Juvenile']
32442	['Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Fantasy', 'Paranormal']
61329	['Business', 'Nonfiction', 'Entrepreneurship', 'Management', 'Technology', 'Buisness', 'Leadership']
49234	['Science', 'Nonfiction', 'History', 'Anthropology', 'Evolution', 'Biology', 'Sociology']
21722	['Thriller', 'Mystery', 'Crime', 'Fiction', 'Mystery Thriller', 'Suspense', 'Audiobook']
1499340	['Novels', 'Fiction', 'Indonesian Literature', 'Romance', 'Adventure', 'Travel', 'Young Adult']
138395	['Graphic Novels', 'Comics', 'Horror', 'Zombies', 'Fiction', 'Post Apocalyptic', 'Graphic Novels Comics']
3300	['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Spanish Literature', 'Magical Realism', 'Novels']
1881621	['Manga', 'Fantasy', 'Romance', 'Graphic Novels', 'Anime', 'Comics', 'Shojo']
18295858	['Historical Fiction', 'Fiction', 'Mystery', 'Historical', 'Audiobook', 'Crime', 'Adult']
324748	['Business', 'Nonfiction', 'Self Help', 'Personal Development', 'Psychology', 'Leadership', 'Productivity']
43926	['Mystery', 'Thriller', 'Fiction', 'Crime', 'Suspense', 'Mystery Thriller', 'Audiobook']
1433337	['Humor', 'Nonfiction', 'Comedy', 'Contemporary', 'Biography', 'Inspirational', 'Essays']
12043770	['Urban Fantasy', 'Paranormal', 'Fantasy', 'Romance', 'Mystery', 'Paranormal Romance', 'Ghosts']
10762697	['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Dragons', 'Magic']
5130	['Fiction', 'Classics', 'Science Fiction', 'Philosophy', 'Dystopia', 'Literature', 'Novels']
76688	['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Robots', 'Classics', 'Mystery', 'Novels']
123933	['Plays', 'Philosophy', 'Classics', 'Fiction', 'Drama', 'France', 'Theatre']
11566956	['Graphic Novels', 'Memoir', 'Comics', 'Nonfiction', 'Queer', 'LGBT', 'Biography']
152695	['Fiction', 'Romance', 'Chick Lit', 'Audiobook', 'Contemporary', 'Food', 'Womens Fiction']
21569527	['Fantasy', 'Young Adult', 'Romance', 'Young Adult Fantasy', 'Fiction', 'High Fantasy', 'Magic']
1662160	['Science', 'Nonfiction', 'Biology', 'Evolution', 'History', 'Nature', 'Palaeontology']
11166889	['Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Supernatural', 'Novels']
28635	['Fiction', 'Novels', 'Czech Literature', 'Literature', 'Philosophy', 'Contemporary', 'Classics']
4373	['Nonfiction', 'History', 'Memoir', 'Biography', 'Asia', 'War', 'Biography Memoir']
43342	['Mystery', 'Fiction', 'Suspense', 'Thriller', 'Mystery Thriller', 'Crime', 'Adult']
759900	['Mystery', 'Thriller', 'Fiction', 'Suspense', 'Crime', 'Mystery Thriller', 'Murder Mystery']
178599	['Plays', 'Classics', 'Drama', 'Fiction', 'Humor', 'Theatre', 'Mystery']
36076	['Business', 'Leadership', 'Nonfiction', 'Self Help', 'Personal Development', 'Management', 'Psychology']
58890	['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Young Adult Fantasy', 'Middle Grade', 'High Fantasy']
43255	['Nonfiction', 'Biography', 'Memoir', 'Iran', 'Biography Memoir', 'Autobiography', 'Drama']
11450591	['Fiction', 'Mystery', 'Historical Fiction', 'Drama', 'Thriller', 'Chick Lit', 'Novels']
263171	['Vampires', 'Young Adult', 'Romance', 'Paranormal', 'Fantasy', 'Paranormal Romance', 'Supernatural']
571555	['Mystery', 'Fiction', 'Suspense', 'Thriller', 'Mystery Thriller', 'Crime', 'Adult']
529626	['Fiction', 'Classics', 'Literature', 'Novels', 'Literary Fiction', 'American', 'Historical Fiction']
587666	['Fiction', 'Short Stories', 'Philosophy', 'Inspirational', 'Spirituality', 'Novels', 'Self Help']
96977	['Fantasy', 'Fiction', 'Humor', 'Science Fiction Fantasy', 'Young Adult', 'Magic', 'Science Fiction']
24766	['Young Adult', 'Fantasy', 'Paranormal', 'Science Fiction', 'Fiction', 'Urban Fantasy', 'Supernatural']
7785194	['Philosophy', 'Nonfiction', 'Science', 'Religion', 'Psychology', 'Atheism', 'Neuroscience']
3381	['Fiction', 'Canada', 'Contemporary', 'Novels', 'Literary Fiction', 'Young Adult', 'Literature']
10836	['Biography', 'History', 'Nonfiction', 'Politics', 'Biography Memoir', 'War', 'Philosophy']
1113545	['Fantasy', 'Middle Grade', 'Young Adult', 'Fiction', 'Adventure', 'Childrens', 'Magic']
21064599	['Chick Lit', 'Fiction', 'Romance', 'Contemporary', 'Humor', 'Audiobook', 'Adult']
417780	['Picture Books', 'Childrens', 'Africa', 'Animals', 'Folklore', 'Fiction', 'Cultural']
11915	['Urban Fantasy', 'Fantasy', 'Paranormal', 'Werewolves', 'Romance', 'Paranormal Romance', 'Supernatural']
15745371	['Fantasy', 'Young Adult', 'Paranormal', 'Vampires', 'Romance', 'Werewolves', 'Supernatural']
7128341	['Fantasy', 'Young Adult', 'Fiction', 'Mystery', 'Horror', 'Spanish Literature', 'Historical Fiction']
3112850	['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Fairies', 'Fae', 'Urban Fantasy']
18528190	['Nonfiction', 'Feminism', 'Essays', 'Politics', 'Womens', 'Gender', 'Memoir']
172691	['Mystery', 'Romance', 'Crime', 'Romantic Suspense', 'Fiction', 'Futuristic', 'Suspense']
114133	['Romance', 'Romantic Suspense', 'Mystery', 'Fiction', 'Suspense', 'Contemporary Romance', 'Contemporary']
17557913	['Fiction', 'Mystery', 'Thriller', 'Mystery Thriller', 'Crime', 'Suspense', 'Sweden']
17201104	['Romance', 'Contemporary Romance', 'Contemporary', 'Music', 'New Adult', 'Adult', 'Erotica']
9293020	['Thriller', 'Fiction', 'Mystery', 'Crime', 'Drama', 'Suspense', 'Contemporary']
7053	['Mystery', 'Fiction', 'Africa', 'Botswana', 'Crime', 'Cozy Mystery', 'Detective']
1409344	['Plays', 'Classics', 'Fiction', 'Drama', 'Historical Fiction', 'Theatre', 'Historical']
22457201	['Romance', 'Erotica', 'BDSM', 'Contemporary Romance', 'Contemporary', 'New Adult', 'Erotic Romance']
19351490	['Classics', 'Fantasy', 'Fiction', 'Short Stories', 'Fairy Tales', 'Childrens', 'Literature']
262731	['Psychology', 'Nonfiction', 'Self Help', 'Communication', 'Business', 'Personal Development', 'Science']
8296	['Historical Fiction', 'Classics', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade']
72659	['Nonfiction', 'Animals', 'Nature', 'Science', 'Memoir', 'Biography', 'Canada']
128757	['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Suspense', 'Murder Mystery']
11262424	['Romance', 'Young Adult', 'New Adult', 'Contemporary', 'Chick Lit', 'Contemporary Romance', 'Young Adult Romance']
281350	['Mystery', 'Crime', 'Fiction', 'Thriller', 'Mystery Thriller', 'Suspense', 'Audiobook']
206197	['Thriller', 'Fiction', 'Mystery', 'Suspense', 'Spy Thriller', 'Action', 'Espionage']
6340471	['Historical Fiction', 'Historical', 'Fiction', 'Egypt', 'Romance', 'Young Adult', 'Adult']
23164927	['Science Fiction', 'Fiction', 'Horror', 'Audiobook', 'Mystery', 'Thriller', 'Fantasy']
16280678	['Fantasy', 'Urban Fantasy', 'Fiction', 'Paranormal', 'Magic', 'Mythology', 'Audiobook']
8437913	['Mystery', 'Fiction', 'Thriller', 'Crime', 'Suspense', 'Mystery Thriller', 'Audiobook']
2102600	['Science Fiction', 'Fiction', 'Space Opera', 'Young Adult', 'Science Fiction Fantasy', 'Audiobook', 'Space']
23308084	['Fantasy', 'Young Adult', 'Romance', 'Retellings', 'Young Adult Fantasy', 'Fiction', 'Magic']
7352220	['Manga', 'Fantasy', 'Graphic Novels', 'Historical Fiction', 'Comics', 'Horror', 'Fiction']
24586590	['Mystery', 'Fiction', 'Audiobook', 'Canada', 'Mystery Thriller', 'Crime', 'Thriller']
6282753	['Fiction', 'Turkish Literature', 'Turkish', 'Novels', 'Romance', 'Historical Fiction', 'Literature']
5289	['Classics', 'Fiction', 'Poetry', 'Plays', 'Short Stories', 'Literature', 'Drama']
4789801	['Fantasy', 'Christian Fiction', 'Fiction', 'Christian', 'Science Fiction', 'Thriller', 'Adventure']
56157	['Nonfiction', 'Self Help', 'Marriage', 'Relationships', 'Psychology', 'Personal Development', 'Adult']
406373	['Fiction', 'Poetry', 'Plays', 'Literature', 'German Literature', 'Classics', 'Drama']
6357022	['BDSM', 'Erotica', 'Romance', 'Contemporary', 'Erotic Romance', 'Adult', 'Contemporary Romance']
106131	['Fantasy', 'Young Adult', 'Middle Grade', 'Fiction', 'Childrens', 'Magic', 'Adventure']
16172634	['New Adult', 'Romance', 'Contemporary', 'Contemporary Romance', 'Chick Lit', 'Young Adult', 'College']
16043804	['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Adventure', 'Audiobook', 'Adult']
8477057	['Graphic Novels', 'Comics', 'Fiction', 'Fantasy', 'Graphic Novels Comics', 'Comic Book', 'Magical Realism']
24019	['Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Culinary', 'Food and Drink']
16363	['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Detective', 'Audiobook', 'Murder Mystery']
16297	['Mystery', 'Fiction', 'Crime', 'Classics', 'Mystery Thriller', 'Detective', 'Audiobook']
28815371	['Fiction', 'Contemporary', 'Literary Fiction', 'Audiobook', 'Adult', 'Adult Fiction', 'African American']
8130839	['Young Adult', 'Fantasy', 'Paranormal', 'Werewolves', 'Romance', 'Paranormal Romance', 'Supernatural']
38503	['Fiction', 'Short Stories', 'Poetry', 'Classics', 'American', 'Literature', 'The United States Of America']
30852	['Memoir', 'Nonfiction', 'Feminism', 'Classics', 'China', 'Biography', 'School']
12667194	['Paranormal', 'Romance', 'Young Adult', 'Fantasy', 'Paranormal Romance', 'Supernatural', 'Magic']
13547289	['Middle Grade', 'Childrens', 'Fiction', 'Graphic Novels', 'Realistic Fiction', 'Diary', 'Contemporary']
89551	['Childrens', 'Fiction', 'Middle Grade', 'Classics', 'Realistic Fiction', 'Juvenile', 'Young Adult']
18115061	['Romance', 'Contemporary Romance', 'Contemporary', 'New Adult', 'Adult', 'Erotica', 'Chick Lit']
73064	['Romance', 'Contemporary Romance', 'Contemporary', 'Chick Lit', 'Sports', 'Sports Romance', 'Fiction']
736131	['Classics', 'Mystery', 'Fiction', 'Crime', 'Detective', 'Audiobook', 'Mystery Thriller']
3094593	['Romance', 'Paranormal', 'Fantasy', 'Paranormal Romance', 'Fiction', 'Contemporary Romance', 'Contemporary']
44644	['Leadership', 'Business', 'Self Help', 'Nonfiction', 'Management', 'Personal Development', 'Psychology']
327194	['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Cats', 'Animals', 'Poetry']
23492661	['Romance', 'Fiction', 'Contemporary', 'Audiobook', 'Chick Lit', 'Adult', 'Adult Fiction']
478894	['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Magic', 'Science Fiction']
2570856	['Fantasy', 'Urban Fantasy', 'Horror', 'Fiction', 'Paranormal', 'Vampires', 'Supernatural']
11431896	['Fantasy', 'Young Adult', 'Young Adult Fantasy', 'Fiction', 'Romance', 'Teen', 'Magic']
61958	['Fantasy', 'Science Fiction', 'Dragons', 'Fiction', 'Science Fiction Fantasy', 'Young Adult', 'Adult']
9748274	['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Classic Literature', 'Historical', 'School']
102957	['Comics', 'Graphic Novels', 'Fiction', 'Fantasy', 'Comic Book', 'Graphic Novels Comics', 'Horror']
40158	['Fantasy', 'Young Adult', 'Fiction', 'Adventure', 'Romance', 'Young Adult Fantasy', 'High Fantasy']
16842	['Fiction', 'Classics', 'LGBT', 'Queer', 'Gay', 'Literary Fiction', 'Novels']
437885	['Christmas', 'Childrens', 'Picture Books', 'Classics', 'Holiday', 'Fiction', 'Fantasy']
19674	['Fiction', 'Thriller', 'Action', 'Espionage', 'Military Fiction', 'Adventure', 'Mystery']
49251	['History', 'Nonfiction', 'Military Fiction', 'World War II', 'War', 'Military History', 'American History']
13529055	['Nonfiction', 'Philosophy', 'Memoir', 'Biography', 'Essays', 'Death', 'Atheism']
107774	['Historical Romance', 'Romance', 'Historical', 'Medieval', 'Historical Fiction', 'Medieval Romance', 'Fiction']
15802944	['Nonfiction', 'Memoir', 'Self Help', 'Parenting', 'Biography', 'Personal Development', 'Essays']
312050	['Fantasy', 'Dragons', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Magic']
207034	['Young Adult', 'Dystopia', 'Fantasy', 'Science Fiction', 'Fiction', 'Middle Grade', 'Childrens']
30831912	['Fantasy', 'Mythology', 'Fiction', 'Audiobook', 'Short Stories', 'Historical Fiction', 'Classics']
59813	['Romance', 'Fantasy', 'Paranormal', 'Paranormal Romance', 'Vampires', 'Fiction', 'Magic']
16102880	['New Adult', 'Romance', 'College', 'Contemporary Romance', 'Contemporary', 'Young Adult', 'Music']
12881141	['Romance', 'Contemporary Romance', 'Contemporary', 'Romantic Suspense', 'Adult', 'Suspense', 'Erotica']
15944406	['Middle Grade', 'Fantasy', 'Horror', 'Mystery', 'Young Adult', 'Adventure', 'Fiction']
10757771	['Young Adult', 'Romance', 'Contemporary', 'Sports', 'Chick Lit', 'High School', 'Realistic Fiction']
23129410	['Fantasy', 'Fiction', 'Horror', 'Science Fiction', 'Humor', 'Mystery', 'Audiobook']
11057626	['Mystery', 'Fiction', 'Crime', 'Thriller', 'Suspense', 'Mystery Thriller', 'Audiobook']
11277218	['Mystery', 'Fiction', 'Historical Fiction', 'Young Adult', 'Audiobook', 'Christmas', 'Historical']
20800147	['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Audiobook']
110385	['Romance', 'Historical Romance', 'Historical Fiction', 'Historical', 'Fiction', 'Audiobook', 'Regency']
6294553	['Paranormal Romance', 'Paranormal', 'Romance', 'Vampires', 'Fantasy', 'Anthologies', 'Urban Fantasy']
23533039	['Science Fiction', 'Fiction', 'Space Opera', 'Science Fiction Fantasy', 'Space', 'Audiobook', 'Speculative Fiction']
8038219	['Paranormal Romance', 'Paranormal', 'Romance', 'Demons', 'Fantasy', 'Mythology', 'Adult']
299384	['Childrens', 'Classics', 'Fantasy', 'Picture Books', 'Fairy Tales', 'Fiction', 'Kids']
11563	['Horror', 'Nonfiction', 'Writing', 'Essays', 'Reference', 'Books About Books', 'Biography']
28184	['Mystery', 'Fiction', 'Africa', 'Botswana', 'Crime', 'Detective', 'Cozy Mystery']
18304322	['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Realistic Fiction', 'Audiobook', 'Teen']
31244	['Classics', 'Fiction', 'Literature', 'Victorian', '19th Century', 'Historical Fiction', 'British Literature']
15762657	['Romance', 'Contemporary Romance', 'Contemporary', 'Sports', 'Erotica', 'Adult', 'Sports Romance']
95608	['Christian Fiction', 'Fiction', 'Christian', 'Contemporary', 'Inspirational', 'Adult', 'Novels']
104734	['Feminism', 'Nonfiction', 'Plays', 'Drama', 'Womens', 'Theatre', 'Gender']
171020	['Young Adult', 'Fiction', 'Middle Grade', 'Realistic Fiction', 'Contemporary', 'Childrens', 'Coming Of Age']
112756	['Romance', 'Historical Romance', 'Paranormal Romance', 'Paranormal', 'Fantasy', 'Historical', 'Time Travel']
531262	['Fiction', 'Classics', 'Literature', 'Novels', 'British Literature', '20th Century', 'Humor']
41950	['Fiction', 'Chick Lit', 'Romance', 'Ireland', 'Irish Literature', 'Contemporary', 'Adult Fiction']
27161845	['Fiction', 'Chick Lit', 'Audiobook', 'Romance', 'Contemporary', 'Adult Fiction', 'Adult']
6532496	['Fiction', 'Chick Lit', 'Romance', 'Contemporary', 'Audiobook', 'Family', 'Womens Fiction']
265205	['Christian', 'Religion', 'Nonfiction', 'Christianity', 'Reference', 'Spirituality', 'Christian Non Fiction']
50618	['Fiction', 'Mystery', 'American', 'Contemporary', 'Novels', 'Literature', 'The United States Of America']
25733990	['Science Fiction', 'Fiction', 'Fantasy', 'Audiobook', 'Adult', 'Mystery', 'Science Fiction Fantasy']
97632	['Chick Lit', 'Fiction', 'Romance', 'Adult', 'Contemporary', 'Humor', 'New York']
7203690	['Romance', 'Contemporary Romance', 'Contemporary', 'Chick Lit', 'Fiction', 'Adult', 'Sports']
47720	['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Horror', 'Comic Book']
304	['Classics', 'Fiction', '19th Century', 'Victorian', 'Historical Fiction', 'Literature', 'British Literature']
550720	['Historical Fiction', 'Fiction', 'LGBT', 'Historical', 'Queer', 'War', 'World War II']
250729	['Fiction', 'Historical Fiction', 'Mystery', 'Contemporary', 'Historical', 'Scotland', 'Literary Fiction']
39028	['Thriller', 'Mystery', 'Fiction', 'Horror', 'Mystery Thriller', 'Suspense', 'Crime']
21853645	['Fiction', 'Historical Fiction', 'Audiobook', 'Mystery', 'Historical', 'Thriller', 'Drama']
202292	['Fiction', 'Chick Lit', 'Humor', 'Contemporary', 'Romance', 'Comedy', 'Media Tie In']
